,Unnamed: 0,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Res,ContractPush,LoyaltyPush
6555,6555,8969-PRHFK,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,411.25,No,[0.03964287042617798],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
6556,6556,0661-KQHNK,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.0,105.5,No,[0.012633740901947021],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
6557,6557,8709-KRDVL,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,3320.6,No,[0.4616986811161041],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6558,6558,4488-PSYCG,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Yes,[0.1488829255104065],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6559,6559,1427-VERSM,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,No,[0.30972597002983093],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
6560,6560,9801-NOSHQ,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,465.45,No,[0.020119160413742065],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6561,6561,6339-YPSAH,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,No,[0.6185179948806763],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6562,6562,3621-CEOVK,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Yes,[0.7493224143981934],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6563,6563,6906-ANDWJ,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Yes,[0.5736222863197327],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6564,6564,2159-TURXX,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,95.55,No,[0.10956326127052307],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6565,6565,1548-FEHVL,Male,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,6375.2,No,[0.31118255853652954],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
6566,6566,3795-CAWEX,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.55,8152.3,No,[0.014366507530212402],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6567,6567,6215-NQCPY,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,1566.75,No,[0.7803634405136108],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6568,6568,5647-URDKA,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,130.25,No,[0.0030891001224517822],"Low Risk, offer discount","Short Term customer ,Offer 100 Loyalty Points"
6569,6569,2229-DPMBI,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,162.15,No,[0.0033523738384246826],"Low Risk, offer discount","Short Term customer ,Offer 100 Loyalty Points"
6570,6570,9626-WEQRM,Female,0,No,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,110.05,No,[0.3281320631504059],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6571,6571,2188-SXWVT,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55.0,1885.15,No,[0.05617028474807739],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6572,6572,6258-PVZWJ,Male,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6302.85,No,[0.01385924220085144],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6573,6573,1094-BKOSX,Female,0,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51.0,2264.5,No,[0.05163392424583435],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6574,6574,6969-MVBAI,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,No,[0.7918281555175781],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6575,6575,2978-XXSOG,Female,0,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.05,1253.5,No,[0.15124234557151794],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6576,6576,2342-CKIAO,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,41.2,No,[0.2510901987552643],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6577,6577,6953-PBDIN,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.95,5265.55,No,[0.009424179792404175],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6578,6578,3898-BSJYF,Female,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.55,693.3,No,[0.06776973605155945],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
6579,6579,3938-YFPXD,Male,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,No,[0.013403594493865967],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6580,6580,7696-AMHOD,Female,0,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.0,3824.2,No,[0.033355265855789185],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
6581,6581,2453-SAFNS,Female,1,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,72.1,3886.05,No,[0.058874428272247314],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
6582,6582,9558-IHEZX,Female,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.75,7283.25,No,[0.07942548394203186],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6583,6583,9617-UDPEU,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,412.55,No,[0.03879046440124512],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6584,6584,6340-DACFT,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,No,[0.0008145570755004883],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6585,6585,4955-VCWBI,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,817.95,No,[0.007831543684005737],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6586,6586,6813-GZQCG,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,1171.3,No,[0.002281874418258667],"Low Risk, offer discount","Medium Term customer ,Offer 500 Loyalty Points"
6587,6587,7426-GSWPO,Male,1,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,No,[0.43953919410705566],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
6588,6588,3389-KTRXV,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,625.65,No,[0.0039137303829193115],"Low Risk, offer discount","Medium Term customer ,Offer 500 Loyalty Points"
6589,6589,3118-UHVVQ,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.8,1911.5,No,[0.001720339059829712],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6590,6590,1031-IIDEO,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Yes,[0.718264639377594],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6591,6591,5832-XKAES,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Yes,[0.5765751600265503],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6592,6592,3205-MXZRA,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.45,1507,No,[0.1357799470424652],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6593,6593,4701-AHWMW,Male,0,Yes,No,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Yes,[0.18125668168067932],"High Risk,suggest Annual Plan","Long Term customer ,Offer 800 Loyalty Points"
6594,6594,8317-BVKSO,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.05,299.3,No,[0.210927814245224],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6595,6595,5702-KVQRD,Male,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,No,[0.013575166463851929],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6596,6596,0083-PIVIK,Male,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,5567.55,No,[0.04470863938331604],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
6597,6597,9210-IAHGH,Female,0,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Yes,[0.38454389572143555],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6598,6598,6169-PGNCD,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.3,4166.35,No,[0.008664697408676147],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6599,6599,0023-XUOPT,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Yes,[0.506156325340271],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6600,6600,4592-IWTJI,Female,0,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Yes,[0.24214181303977966],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6601,6601,4909-JOUPP,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.7,7898.45,No,[0.03904655575752258],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6602,6602,4657-FWVFY,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,No,[0.2789232134819031],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6603,6603,2257-BOVXD,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,979.5,No,[0.30920493602752686],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6604,6604,7729-JTEEC,Male,0,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.5,90.05,No,[0.4830872416496277],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6605,6605,7632-MNYOY,Male,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.9,7432.05,Yes,[0.16242942214012146],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
6606,6606,6518-LGAOV,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.0,4026.4,Yes,[0.4294801354408264],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6607,6607,7242-QZLXF,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,[0.7032255530357361],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6608,6608,4576-CSAJH,Male,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),55.15,1193.05,Yes,[0.12598899006843567],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6609,6609,1000-AJSLD,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,Yes,[0.2766430675983429],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6610,6610,9696-RMYBA,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.1,398.55,No,[0.6539188623428345],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6611,6611,8690-UPCZI,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),69.05,1958.45,No,[0.06456327438354492],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6612,6612,1062-LHZOD,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,Yes,[0.5829030871391296],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6613,6613,9770-LXDBK,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,63.15,No,[0.2429991364479065],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6614,6614,4086-WITJG,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1301.1,No,[0.00047972798347473145],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6615,6615,8344-WFMFH,Male,0,No,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.1,484.05,No,[0.3407655358314514],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6616,6616,9600-NAXZN,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,4528,Yes,[0.400269478559494],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6617,6617,8822-KNBHV,Female,0,No,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),83.45,3887.85,No,[0.09683012962341309],"Medium Risk, suggest Biannual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6618,6618,8404-FYDIB,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,No,[0.3640934228897095],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6619,6619,2791-SFVEW,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,238.15,No,[0.18249550461769104],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6620,6620,6457-USBER,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,80.8,Yes,[0.7084888219833374],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6621,6621,6762-NSODU,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,958.15,No,[0.0008859634399414062],"Low Risk, offer discount","Medium Term customer ,Offer 500 Loyalty Points"
6622,6622,4662-EKDPQ,Male,0,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Yes,[0.49216428399086],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6623,6623,9248-OJYKK,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,[0.8046432137489319],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6624,6624,9888-ZCUMM,Male,0,Yes,Yes,64,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,3845.45,No,[0.020306706428527832],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6625,6625,3398-FSHON,Female,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.3,1094.5,Yes,[0.7424929738044739],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6626,6626,3319-DWOEP,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.75,573.75,Yes,[0.8283160924911499],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6627,6627,1074-WVEVG,Female,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,1267,No,[0.011915445327758789],"Medium Risk, suggest Biannual Plan","Long Term customer ,Offer 800 Loyalty Points"
6628,6628,9979-RGMZT,Female,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,94.05,633.45,No,[0.575522243976593],"Medium Risk, suggest Biannual Plan","Short Term customer ,Offer 100 Loyalty Points"
6629,6629,6437-UDQJM,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,6129.65,No,[0.017408430576324463],"Low Risk, offer discount","Long Term customer ,Offer 800 Loyalty Points"
6630,6630,1226-IENZN,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.75,1218.25,No,[0.5936968326568604],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
6631,6631,2108-GLPQB,Male,0,Yes,No,25,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),55.55,1405.3,No,[0.20983394980430603],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6632,6632,9259-PACGQ,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.65,2274.9,Yes,[0.14512330293655396],"High Risk,suggest Annual Plan","Medium Term customer ,Offer 500 Loyalty Points"
6633,6633,4415-IJZTP,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes,[0.7974820733070374],"High Risk,suggest Annual Plan","Short Term customer ,Offer 100 Loyalty Points"
